communal_territory_id,progressive_id,alphanumeric_id,name,italian_name,other_name,is_province,numeric_id,numeric_2010_2016_id,numeric_2006_2009_id,numeric_1995_2005_id,cadastral_code
201,1,1001,Agliè,Agliè,,0,1001,1001,1001,1001,A074
201,2,1002,Airasca,Airasca,,0,1002,1002,1002,1002,A109
201,3,1003,Ala di Stura,Ala di Stura,,0,1003,1003,1003,1003,A117
201,4,1004,Albiano d'Ivrea,Albiano d'Ivrea,,0,1004,1004,1004,1004,A157
201,6,1006,Almese,Almese,,0,1006,1006,1006,1006,A218
201,7,1007,Alpette,Alpette,,0,1007,1007,1007,1007,A221
201,8,1008,Alpignano,Alpignano,,0,1008,1008,1008,1008,A222
201,9,1009,Andezeno,Andezeno,,0,1009,1009,1009,1009,A275
201,10,1010,Andrate,Andrate,,0,1010,1010,1010,1010,A282
201,11,1011,Angrogna,Angrogna,,0,1011,1011,1011,1011,A295
201,12,1012,Arignano,Arignano,,0,1012,1012,1012,1012,A405
201,13,1013,Avigliana,Avigliana,,0,1013,1013,1013,1013,A518
201,14,1014,Azeglio,Azeglio,,0,1014,1014,1014,1014,A525
201,15,1015,Bairo,Bairo,,0,1015,1015,1015,1015,A584
201,16,1016,Balangero,Balangero,,0,1016,1016,1016,1016,A587
201,17,1017,Baldissero Canavese,Baldissero Canavese,,0,1017,1017,1017,1017,A590
201,18,1018,Baldissero Torinese,Baldissero Torinese,,0,1018,1018,1018,1018,A591
201,19,1019,Balme,Balme,,0,1019,1019,1019,1019,A599
201,20,1020,Banchette,Banchette,,0,1020,1020,1020,1020,A607
201,21,1021,Barbania,Barbania,,0,1021,1021,1021,1021,A625
201,22,1022,Bardonecchia,Bardonecchia,,0,1022,1022,1022,1022,A651
201,23,1023,Barone Canavese,Barone Canavese,,0,1023,1023,1023,1023,A673
201,24,1024,Beinasco,Beinasco,,0,1024,1024,1024,1024,A734
201,25,1025,Bibiana,Bibiana,,0,1025,1025,1025,1025,A853
201,26,1026,Bobbio Pellice,Bobbio Pellice,,0,1026,1026,1026,1026,A910
201,27,1027,Bollengo,Bollengo,,0,1027,1027,1027,1027,A941
201,28,1028,Borgaro Torinese,Borgaro Torinese,,0,1028,1028,1028,1028,A990
201,29,1029,Borgiallo,Borgiallo,,0,1029,1029,1029,1029,B003
201,30,1030,Borgofranco d'Ivrea,Borgofranco d'Ivrea,,0,1030,1030,1030,1030,B015
201,31,1031,Borgomasino,Borgomasino,,0,1031,1031,1031,1031,B021
201,32,1032,Borgone Susa,Borgone Susa,,0,1032,1032,1032,1032,B024
201,33,1033,Bosconero,Bosconero,,0,1033,1033,1033,1033,B075
201,34,1034,Brandizzo,Brandizzo,,0,1034,1034,1034,1034,B121
201,35,1035,Bricherasio,Bricherasio,,0,1035,1035,1035,1035,B171
201,36,1036,Brosso,Brosso,,0,1036,1036,1036,1036,B205
201,37,1037,Brozolo,Brozolo,,0,1037,1037,1037,1037,B209
201,38,1038,Bruino,Bruino,,0,1038,1038,1038,1038,B216
201,39,1039,Brusasco,Brusasco,,0,1039,1039,1039,1039,B225
201,40,1040,Bruzolo,Bruzolo,,0,1040,1040,1040,1040,B232
201,41,1041,Buriasco,Buriasco,,0,1041,1041,1041,1041,B278
201,42,1042,Burolo,Burolo,,0,1042,1042,1042,1042,B279
201,43,1043,Busano,Busano,,0,1043,1043,1043,1043,B284
201,44,1044,Bussoleno,Bussoleno,,0,1044,1044,1044,1044,B297
201,45,1045,Buttigliera Alta,Buttigliera Alta,,0,1045,1045,1045,1045,B305
201,46,1046,Cafasse,Cafasse,,0,1046,1046,1046,1046,B350
201,47,1047,Caluso,Caluso,,0,1047,1047,1047,1047,B435
201,48,1048,Cambiano,Cambiano,,0,1048,1048,1048,1048,B462
201,49,1049,Campiglione Fenile,Campiglione Fenile,,0,1049,1049,1049,1049,B512
201,50,1050,Candia Canavese,Candia Canavese,,0,1050,1050,1050,1050,B588
201,51,1051,Candiolo,Candiolo,,0,1051,1051,1051,1051,B592
201,52,1052,Canischio,Canischio,,0,1052,1052,1052,1052,B605
201,53,1053,Cantalupa,Cantalupa,,0,1053,1053,1053,1053,B628
201,54,1054,Cantoira,Cantoira,,0,1054,1054,1054,1054,B637
201,55,1055,Caprie,Caprie,,0,1055,1055,1055,1055,B705
201,56,1056,Caravino,Caravino,,0,1056,1056,1056,1056,B733
201,57,1057,Carema,Carema,,0,1057,1057,1057,1057,B762
201,58,1058,Carignano,Carignano,,0,1058,1058,1058,1058,B777
201,59,1059,Carmagnola,Carmagnola,,0,1059,1059,1059,1059,B791
201,60,1060,Casalborgone,Casalborgone,,0,1060,1060,1060,1060,B867
201,61,1061,Cascinette d'Ivrea,Cascinette d'Ivrea,,0,1061,1061,1061,1061,B953
201,62,1062,Caselette,Caselette,,0,1062,1062,1062,1062,B955
201,63,1063,Caselle Torinese,Caselle Torinese,,0,1063,1063,1063,1063,B960
201,64,1064,Castagneto Po,Castagneto Po,,0,1064,1064,1064,1064,C045
201,65,1065,Castagnole Piemonte,Castagnole Piemonte,,0,1065,1065,1065,1065,C048
201,66,1066,Castellamonte,Castellamonte,,0,1066,1066,1066,1066,C133
201,67,1067,Castelnuovo Nigra,Castelnuovo Nigra,,0,1067,1067,1067,1067,C241
201,68,1068,Castiglione Torinese,Castiglione Torinese,,0,1068,1068,1068,1068,C307
201,69,1069,Cavagnolo,Cavagnolo,,0,1069,1069,1069,1069,C369
201,70,1070,Cavour,Cavour,,0,1070,1070,1070,1070,C404
201,71,1071,Cercenasco,Cercenasco,,0,1071,1071,1071,1071,C487
201,72,1072,Ceres,Ceres,,0,1072,1072,1072,1072,C497
201,73,1073,Ceresole Reale,Ceresole Reale,,0,1073,1073,1073,1073,C505
201,74,1074,Cesana Torinese,Cesana Torinese,,0,1074,1074,1074,1074,C564
201,75,1075,Chialamberto,Chialamberto,,0,1075,1075,1075,1075,C604
201,76,1076,Chianocco,Chianocco,,0,1076,1076,1076,1076,C610
201,77,1077,Chiaverano,Chiaverano,,0,1077,1077,1077,1077,C624
201,78,1078,Chieri,Chieri,,0,1078,1078,1078,1078,C627
201,79,1079,Chiesanuova,Chiesanuova,,0,1079,1079,1079,1079,C629
201,80,1080,Chiomonte,Chiomonte,,0,1080,1080,1080,1080,C639
201,81,1081,Chiusa di San Michele,Chiusa di San Michele,,0,1081,1081,1081,1081,C655
201,82,1082,Chivasso,Chivasso,,0,1082,1082,1082,1082,C665
201,83,1083,Ciconio,Ciconio,,0,1083,1083,1083,1083,C679
201,84,1084,Cintano,Cintano,,0,1084,1084,1084,1084,C711
201,85,1085,Cinzano,Cinzano,,0,1085,1085,1085,1085,C715
201,86,1086,Ciriè,Ciriè,,0,1086,1086,1086,1086,C722
201,87,1087,Claviere,Claviere,,0,1087,1087,1087,1087,C793
201,88,1088,Coassolo Torinese,Coassolo Torinese,,0,1088,1088,1088,1088,C801
201,89,1089,Coazze,Coazze,,0,1089,1089,1089,1089,C803
201,90,1090,Collegno,Collegno,,0,1090,1090,1090,1090,C860
201,91,1091,Colleretto Castelnuovo,Colleretto Castelnuovo,,0,1091,1091,1091,1091,C867
201,92,1092,Colleretto Giacosa,Colleretto Giacosa,,0,1092,1092,1092,1092,C868
201,93,1093,Condove,Condove,,0,1093,1093,1093,1093,C955
201,94,1094,Corio,Corio,,0,1094,1094,1094,1094,D008
201,95,1095,Cossano Canavese,Cossano Canavese,,0,1095,1095,1095,1095,D092
201,96,1096,Cuceglio,Cuceglio,,0,1096,1096,1096,1096,D197
201,97,1097,Cumiana,Cumiana,,0,1097,1097,1097,1097,D202
201,98,1098,Cuorgnè,Cuorgnè,,0,1098,1098,1098,1098,D208
201,99,1099,Druento,Druento,,0,1099,1099,1099,1099,D373
201,100,1100,Exilles,Exilles,,0,1100,1100,1100,1100,D433
201,101,1101,Favria,Favria,,0,1101,1101,1101,1101,D520
201,102,1102,Feletto,Feletto,,0,1102,1102,1102,1102,D524
201,103,1103,Fenestrelle,Fenestrelle,,0,1103,1103,1103,1103,D532
201,104,1104,Fiano,Fiano,,0,1104,1104,1104,1104,D562
201,105,1105,Fiorano Canavese,Fiorano Canavese,,0,1105,1105,1105,1105,D608
201,106,1106,Foglizzo,Foglizzo,,0,1106,1106,1106,1106,D646
201,107,1107,Forno Canavese,Forno Canavese,,0,1107,1107,1107,1107,D725
201,108,1108,Frassinetto,Frassinetto,,0,1108,1108,1108,1108,D781
201,109,1109,Front,Front,,0,1109,1109,1109,1109,D805
201,110,1110,Frossasco,Frossasco,,0,1110,1110,1110,1110,D812
201,111,1111,Garzigliana,Garzigliana,,0,1111,1111,1111,1111,D931
201,112,1112,Gassino Torinese,Gassino Torinese,,0,1112,1112,1112,1112,D933
201,113,1113,Germagnano,Germagnano,,0,1113,1113,1113,1113,D983
201,114,1114,Giaglione,Giaglione,,0,1114,1114,1114,1114,E009
201,115,1115,Giaveno,Giaveno,,0,1115,1115,1115,1115,E020
201,116,1116,Givoletto,Givoletto,,0,1116,1116,1116,1116,E067
201,117,1117,Gravere,Gravere,,0,1117,1117,1117,1117,E154
201,118,1118,Groscavallo,Groscavallo,,0,1118,1118,1118,1118,E199
201,119,1119,Grosso,Grosso,,0,1119,1119,1119,1119,E203
201,120,1120,Grugliasco,Grugliasco,,0,1120,1120,1120,1120,E216
201,121,1121,Ingria,Ingria,,0,1121,1121,1121,1121,E301
201,122,1122,Inverso Pinasca,Inverso Pinasca,,0,1122,1122,1122,1122,E311
201,123,1123,Isolabella,Isolabella,,0,1123,1123,1123,1123,E345
201,124,1124,Issiglio,Issiglio,,0,1124,1124,1124,1124,E368
201,125,1125,Ivrea,Ivrea,,0,1125,1125,1125,1125,E379
201,126,1126,La Cassa,La Cassa,,0,1126,1126,1126,1126,E394
201,127,1127,La Loggia,La Loggia,,0,1127,1127,1127,1127,E423
201,128,1128,Lanzo Torinese,Lanzo Torinese,,0,1128,1128,1128,1128,E445
201,129,1129,Lauriano,Lauriano,,0,1129,1129,1129,1129,E484
201,130,1130,Leini,Leini,,0,1130,1130,1130,1130,E518
201,131,1131,Lemie,Lemie,,0,1131,1131,1131,1131,E520
201,132,1132,Lessolo,Lessolo,,0,1132,1132,1132,1132,E551
201,133,1133,Levone,Levone,,0,1133,1133,1133,1133,E566
201,134,1134,Locana,Locana,,0,1134,1134,1134,1134,E635
201,135,1135,Lombardore,Lombardore,,0,1135,1135,1135,1135,E660
201,136,1136,Lombriasco,Lombriasco,,0,1136,1136,1136,1136,E661
201,137,1137,Loranzè,Loranzè,,0,1137,1137,1137,1137,E683
201,139,1139,Luserna San Giovanni,Luserna San Giovanni,,0,1139,1139,1139,1139,E758
201,140,1140,Lusernetta,Lusernetta,,0,1140,1140,1140,1140,E759
201,141,1141,Lusigliè,Lusigliè,,0,1141,1141,1141,1141,E763
201,142,1142,Macello,Macello,,0,1142,1142,1142,1142,E782
201,143,1143,Maglione,Maglione,,0,1143,1143,1143,1143,E817
201,144,1144,Marentino,Marentino,,0,1144,1144,1144,1144,E941
201,145,1145,Massello,Massello,,0,1145,1145,1145,1145,F041
201,146,1146,Mathi,Mathi,,0,1146,1146,1146,1146,F053
201,147,1147,Mattie,Mattie,,0,1147,1147,1147,1147,F058
201,148,1148,Mazzè,Mazzè,,0,1148,1148,1148,1148,F067
201,149,1149,Meana di Susa,Meana di Susa,,0,1149,1149,1149,1149,F074
201,150,1150,Mercenasco,Mercenasco,,0,1150,1150,1150,1150,F140
201,152,1152,Mezzenile,Mezzenile,,0,1152,1152,1152,1152,F182
201,153,1153,Mombello di Torino,Mombello di Torino,,0,1153,1153,1153,1153,F315
201,154,1154,Mompantero,Mompantero,,0,1154,1154,1154,1154,F318
201,155,1155,Monastero di Lanzo,Monastero di Lanzo,,0,1155,1155,1155,1155,F327
201,156,1156,Moncalieri,Moncalieri,,0,1156,1156,1156,1156,F335
201,157,1157,Moncenisio,Moncenisio,,0,1157,1157,1157,1157,D553
201,158,1158,Montaldo Torinese,Montaldo Torinese,,0,1158,1158,1158,1158,F407
201,159,1159,Montalenghe,Montalenghe,,0,1159,1159,1159,1159,F411
201,160,1160,Montalto Dora,Montalto Dora,,0,1160,1160,1160,1160,F420
201,161,1161,Montanaro,Montanaro,,0,1161,1161,1161,1161,F422
201,162,1162,Monteu da Po,Monteu da Po,,0,1162,1162,1162,1162,F651
201,163,1163,Moriondo Torinese,Moriondo Torinese,,0,1163,1163,1163,1163,F733
201,164,1164,Nichelino,Nichelino,,0,1164,1164,1164,1164,F889
201,165,1165,Noasca,Noasca,,0,1165,1165,1165,1165,F906
201,166,1166,Nole,Nole,,0,1166,1166,1166,1166,F925
201,167,1167,Nomaglio,Nomaglio,,0,1167,1167,1167,1167,F927
201,168,1168,None,None,,0,1168,1168,1168,1168,F931
201,169,1169,Novalesa,Novalesa,,0,1169,1169,1169,1169,F948
201,170,1170,Oglianico,Oglianico,,0,1170,1170,1170,1170,G010
201,171,1171,Orbassano,Orbassano,,0,1171,1171,1171,1171,G087
201,172,1172,Orio Canavese,Orio Canavese,,0,1172,1172,1172,1172,G109
201,173,1173,Osasco,Osasco,,0,1173,1173,1173,1173,G151
201,174,1174,Osasio,Osasio,,0,1174,1174,1174,1174,G152
201,175,1175,Oulx,Oulx,,0,1175,1175,1175,1175,G196
201,176,1176,Ozegna,Ozegna,,0,1176,1176,1176,1176,G202
201,177,1177,Palazzo Canavese,Palazzo Canavese,,0,1177,1177,1177,1177,G262
201,178,1178,Pancalieri,Pancalieri,,0,1178,1178,1178,1178,G303
201,179,1179,Parella,Parella,,0,1179,1179,1179,1179,G330
201,180,1180,Pavarolo,Pavarolo,,0,1180,1180,1180,1180,G387
201,181,1181,Pavone Canavese,Pavone Canavese,,0,1181,1181,1181,1181,G392
201,183,1183,Pecetto Torinese,Pecetto Torinese,,0,1183,1183,1183,1183,G398
201,184,1184,Perosa Argentina,Perosa Argentina,,0,1184,1184,1184,1184,G463
201,185,1185,Perosa Canavese,Perosa Canavese,,0,1185,1185,1185,1185,G462
201,186,1186,Perrero,Perrero,,0,1186,1186,1186,1186,G465
201,187,1187,Pertusio,Pertusio,,0,1187,1187,1187,1187,G477
201,188,1188,Pessinetto,Pessinetto,,0,1188,1188,1188,1188,G505
201,189,1189,Pianezza,Pianezza,,0,1189,1189,1189,1189,G559
201,190,1190,Pinasca,Pinasca,,0,1190,1190,1190,1190,G672
201,191,1191,Pinerolo,Pinerolo,,0,1191,1191,1191,1191,G674
201,192,1192,Pino Torinese,Pino Torinese,,0,1192,1192,1192,1192,G678
201,193,1193,Piobesi Torinese,Piobesi Torinese,,0,1193,1193,1193,1193,G684
201,194,1194,Piossasco,Piossasco,,0,1194,1194,1194,1194,G691
201,195,1195,Piscina,Piscina,,0,1195,1195,1195,1195,G705
201,196,1196,Piverone,Piverone,,0,1196,1196,1196,1196,G719
201,197,1197,Poirino,Poirino,,0,1197,1197,1197,1197,G777
201,198,1198,Pomaretto,Pomaretto,,0,1198,1198,1198,1198,G805
201,199,1199,Pont Canavese,Pont Canavese,,0,1199,1199,1199,1199,G826
201,200,1200,Porte,Porte,,0,1200,1200,1200,1200,G900
201,201,1201,Pragelato,Pragelato,,0,1201,1201,1201,1201,G973
201,202,1202,Prali,Prali,,0,1202,1202,1202,1202,G978
201,203,1203,Pralormo,Pralormo,,0,1203,1203,1203,1203,G979
201,204,1204,Pramollo,Pramollo,,0,1204,1204,1204,1204,G982
201,205,1205,Prarostino,Prarostino,,0,1205,1205,1205,1205,G986
201,206,1206,Prascorsano,Prascorsano,,0,1206,1206,1206,1206,G988
201,207,1207,Pratiglione,Pratiglione,,0,1207,1207,1207,1207,G997
201,208,1208,Quagliuzzo,Quagliuzzo,,0,1208,1208,1208,1208,H100
201,209,1209,Quassolo,Quassolo,,0,1209,1209,1209,1209,H120
201,210,1210,Quincinetto,Quincinetto,,0,1210,1210,1210,1210,H127
201,211,1211,Reano,Reano,,0,1211,1211,1211,1211,H207
201,212,1212,Ribordone,Ribordone,,0,1212,1212,1212,1212,H270
201,213,1213,Rivalba,Rivalba,,0,1213,1213,1213,1213,H333
201,214,1214,Rivalta di Torino,Rivalta di Torino,,0,1214,1214,1214,1214,H335
201,215,1215,Riva presso Chieri,Riva presso Chieri,,0,1215,1215,1215,1215,H337
201,216,1216,Rivara,Rivara,,0,1216,1216,1216,1216,H338
201,217,1217,Rivarolo Canavese,Rivarolo Canavese,,0,1217,1217,1217,1217,H340
201,218,1218,Rivarossa,Rivarossa,,0,1218,1218,1218,1218,H344
201,219,1219,Rivoli,Rivoli,,0,1219,1219,1219,1219,H355
201,220,1220,Robassomero,Robassomero,,0,1220,1220,1220,1220,H367
201,221,1221,Rocca Canavese,Rocca Canavese,,0,1221,1221,1221,1221,H386
201,222,1222,Roletto,Roletto,,0,1222,1222,1222,1222,H498
201,223,1223,Romano Canavese,Romano Canavese,,0,1223,1223,1223,1223,H511
201,224,1224,Ronco Canavese,Ronco Canavese,,0,1224,1224,1224,1224,H539
201,225,1225,Rondissone,Rondissone,,0,1225,1225,1225,1225,H547
201,226,1226,Rorà,Rorà,,0,1226,1226,1226,1226,H554
201,227,1227,Roure,Roure,,0,1227,1227,1227,1227,H555
201,228,1228,Rosta,Rosta,,0,1228,1228,1228,1228,H583
201,229,1229,Rubiana,Rubiana,,0,1229,1229,1229,1229,H627
201,230,1230,Rueglio,Rueglio,,0,1230,1230,1230,1230,H631
201,231,1231,Salassa,Salassa,,0,1231,1231,1231,1231,H691
201,232,1232,Salbertrand,Salbertrand,,0,1232,1232,1232,1232,H684
201,233,1233,Salerano Canavese,Salerano Canavese,,0,1233,1233,1233,1233,H702
201,234,1234,Salza di Pinerolo,Salza di Pinerolo,,0,1234,1234,1234,1234,H734
201,235,1235,Samone,Samone,,0,1235,1235,1235,1235,H753
201,236,1236,San Benigno Canavese,San Benigno Canavese,,0,1236,1236,1236,1236,H775
201,237,1237,San Carlo Canavese,San Carlo Canavese,,0,1237,1237,1237,1237,H789
201,238,1238,San Colombano Belmonte,San Colombano Belmonte,,0,1238,1238,1238,1238,H804
201,239,1239,San Didero,San Didero,,0,1239,1239,1239,1239,H820
201,240,1240,San Francesco al Campo,San Francesco al Campo,,0,1240,1240,1240,1240,H847
201,241,1241,Sangano,Sangano,,0,1241,1241,1241,1241,H855
201,242,1242,San Germano Chisone,San Germano Chisone,,0,1242,1242,1242,1242,H862
201,243,1243,San Gillio,San Gillio,,0,1243,1243,1243,1243,H873
201,244,1244,San Giorgio Canavese,San Giorgio Canavese,,0,1244,1244,1244,1244,H890
201,245,1245,San Giorio di Susa,San Giorio di Susa,,0,1245,1245,1245,1245,H900
201,246,1246,San Giusto Canavese,San Giusto Canavese,,0,1246,1246,1246,1246,H936
201,247,1247,San Martino Canavese,San Martino Canavese,,0,1247,1247,1247,1247,H997
201,248,1248,San Maurizio Canavese,San Maurizio Canavese,,0,1248,1248,1248,1248,I024
201,249,1249,San Mauro Torinese,San Mauro Torinese,,0,1249,1249,1249,1249,I030
201,250,1250,San Pietro Val Lemina,San Pietro Val Lemina,,0,1250,1250,1250,1250,I090
201,251,1251,San Ponso,San Ponso,,0,1251,1251,1251,1251,I126
201,252,1252,San Raffaele Cimena,San Raffaele Cimena,,0,1252,1252,1252,1252,I137
201,253,1253,San Sebastiano da Po,San Sebastiano da Po,,0,1253,1253,1253,1253,I152
201,254,1254,San Secondo di Pinerolo,San Secondo di Pinerolo,,0,1254,1254,1254,1254,I154
201,255,1255,Sant'Ambrogio di Torino,Sant'Ambrogio di Torino,,0,1255,1255,1255,1255,I258
201,256,1256,Sant'Antonino di Susa,Sant'Antonino di Susa,,0,1256,1256,1256,1256,I296
201,257,1257,Santena,Santena,,0,1257,1257,1257,1257,I327
201,258,1258,Sauze di Cesana,Sauze di Cesana,,0,1258,1258,1258,1258,I465
201,259,1259,Sauze d'Oulx,Sauze d'Oulx,,0,1259,1259,1259,1259,I466
201,260,1260,Scalenghe,Scalenghe,,0,1260,1260,1260,1260,I490
201,261,1261,Scarmagno,Scarmagno,,0,1261,1261,1261,1261,I511
201,262,1262,Sciolze,Sciolze,,0,1262,1262,1262,1262,I539
201,263,1263,Sestriere,Sestriere,,0,1263,1263,1263,1263,I692
201,264,1264,Settimo Rottaro,Settimo Rottaro,,0,1264,1264,1264,1264,I701
201,265,1265,Settimo Torinese,Settimo Torinese,,0,1265,1265,1265,1265,I703
201,266,1266,Settimo Vittone,Settimo Vittone,,0,1266,1266,1266,1266,I702
201,267,1267,Sparone,Sparone,,0,1267,1267,1267,1267,I886
201,268,1268,Strambinello,Strambinello,,0,1268,1268,1268,1268,I969
201,269,1269,Strambino,Strambino,,0,1269,1269,1269,1269,I970
201,270,1270,Susa,Susa,,0,1270,1270,1270,1270,L013
201,271,1271,Tavagnasco,Tavagnasco,,0,1271,1271,1271,1271,L066
201,272,1272,Torino,Torino,,1,1272,1272,1272,1272,L219
201,273,1273,Torrazza Piemonte,Torrazza Piemonte,,0,1273,1273,1273,1273,L238
201,274,1274,Torre Canavese,Torre Canavese,,0,1274,1274,1274,1274,L247
201,275,1275,Torre Pellice,Torre Pellice,,0,1275,1275,1275,1275,L277
201,276,1276,Trana,Trana,,0,1276,1276,1276,1276,L327
201,278,1278,Traversella,Traversella,,0,1278,1278,1278,1278,L345
201,279,1279,Traves,Traves,,0,1279,1279,1279,1279,L340
201,280,1280,Trofarello,Trofarello,,0,1280,1280,1280,1280,L445
201,281,1281,Usseaux,Usseaux,,0,1281,1281,1281,1281,L515
201,282,1282,Usseglio,Usseglio,,0,1282,1282,1282,1282,L516
201,283,1283,Vaie,Vaie,,0,1283,1283,1283,1283,L538
201,284,1284,Val della Torre,Val della Torre,,0,1284,1284,1284,1284,L555
201,285,1285,Valgioie,Valgioie,,0,1285,1285,1285,1285,L578
201,286,1286,Vallo Torinese,Vallo Torinese,,0,1286,1286,1286,1286,L629
201,287,1287,Valperga,Valperga,,0,1287,1287,1287,1287,L644
201,288,1288,Valprato Soana,Valprato Soana,,0,1288,1288,1288,1288,B510
201,289,1289,Varisella,Varisella,,0,1289,1289,1289,1289,L685
201,290,1290,Vauda Canavese,Vauda Canavese,,0,1290,1290,1290,1290,L698
201,291,1291,Venaus,Venaus,,0,1291,1291,1291,1291,L726
201,292,1292,Venaria Reale,Venaria Reale,,0,1292,1292,1292,1292,L727
201,293,1293,Verolengo,Verolengo,,0,1293,1293,1293,1293,L779
201,294,1294,Verrua Savoia,Verrua Savoia,,0,1294,1294,1294,1294,L787
201,295,1295,Vestignè,Vestignè,,0,1295,1295,1295,1295,L811
201,296,1296,Vialfrè,Vialfrè,,0,1296,1296,1296,1296,L830
201,298,1298,Vidracco,Vidracco,,0,1298,1298,1298,1298,L857
201,299,1299,Vigone,Vigone,,0,1299,1299,1299,1299,L898
201,300,1300,Villafranca Piemonte,Villafranca Piemonte,,0,1300,1300,1300,1300,L948
201,301,1301,Villanova Canavese,Villanova Canavese,,0,1301,1301,1301,1301,L982
201,302,1302,Villarbasse,Villarbasse,,0,1302,1302,1302,1302,M002
201,303,1303,Villar Dora,Villar Dora,,0,1303,1303,1303,1303,L999
201,304,1304,Villareggia,Villareggia,,0,1304,1304,1304,1304,M004
201,305,1305,Villar Focchiardo,Villar Focchiardo,,0,1305,1305,1305,1305,M007
201,306,1306,Villar Pellice,Villar Pellice,,0,1306,1306,1306,1306,M013
201,307,1307,Villar Perosa,Villar Perosa,,0,1307,1307,1307,1307,M014
201,308,1308,Villastellone,Villastellone,,0,1308,1308,1308,1308,M027
201,309,1309,Vinovo,Vinovo,,0,1309,1309,1309,1309,M060
201,310,1310,Virle Piemonte,Virle Piemonte,,0,1310,1310,1310,1310,M069
201,311,1311,Vische,Vische,,0,1311,1311,1311,1311,M071
201,312,1312,Vistrorio,Vistrorio,,0,1312,1312,1312,1312,M080
201,313,1313,Viù,Viù,,0,1313,1313,1313,1313,M094
201,314,1314,Volpiano,Volpiano,,0,1314,1314,1314,1314,M122
201,315,1315,Volvera,Volvera,,0,1315,1315,1315,1315,M133
201,316,1316,Mappano,Mappano,,0,1316,1316,1316,1316,M316
201,317,1317,Val di Chy,Val di Chy,,0,1317,1317,1317,1317,M405
201,318,1318,Valchiusa,Valchiusa,,0,1318,1318,1318,1318,M415
2,2,2002,Alagna Valsesia,Alagna Valsesia,,0,2002,2002,2002,2002,A119
2,3,2003,Albano Vercellese,Albano Vercellese,,0,2003,2003,2003,2003,A130
2,4,2004,Alice Castello,Alice Castello,,0,2004,2004,2004,2004,A198
2,6,2006,Arborio,Arborio,,0,2006,2006,2006,2006,A358
2,7,2007,Asigliano Vercellese,Asigliano Vercellese,,0,2007,2007,2007,2007,A466
2,8,2008,Balmuccia,Balmuccia,,0,2008,2008,2008,2008,A600
2,9,2009,Balocco,Balocco,,0,2009,2009,2009,2009,A601
2,11,2011,Bianzè,Bianzè,,0,2011,2011,2011,2011,A847
2,14,2014,Boccioleto,Boccioleto,,0,2014,2014,2014,2014,A914
2,15,2015,Borgo d'Ale,Borgo d'Ale,,0,2015,2015,2015,2015,B009
2,16,2016,Borgosesia,Borgosesia,,0,2016,2016,2016,2016,B041
2,17,2017,Borgo Vercelli,Borgo Vercelli,,0,2017,2017,2017,2017,B046
2,21,2021,Buronzo,Buronzo,,0,2021,2021,2021,2021,B280
2,25,2025,Campertogno,Campertogno,,0,2025,2025,2025,2025,B505
2,29,2029,Carcoforo,Carcoforo,,0,2029,2029,2029,2029,B752
2,30,2030,Caresana,Caresana,,0,2030,2030,2030,2030,B767
2,31,2031,Caresanablot,Caresanablot,,0,2031,2031,2031,2031,B768
2,32,2032,Carisio,Carisio,,0,2032,2032,2032,2032,B782
2,33,2033,Casanova Elvo,Casanova Elvo,,0,2033,2033,2033,2033,B928
2,35,2035,San Giacomo Vercellese,San Giacomo Vercellese,,0,2035,2035,2035,2035,B952
2,41,2041,Cervatto,Cervatto,,0,2041,2041,2041,2041,C548
2,42,2042,Cigliano,Cigliano,,0,2042,2042,2042,2042,C680
2,43,2043,Civiasco,Civiasco,,0,2043,2043,2043,2043,C757
2,45,2045,Collobiano,Collobiano,,0,2045,2045,2045,2045,C884
2,47,2047,Costanzana,Costanzana,,0,2047,2047,2047,2047,D113
2,48,2048,Cravagliana,Cravagliana,,0,2048,2048,2048,2048,D132
2,49,2049,Crescentino,Crescentino,,0,2049,2049,2049,2049,D154
2,52,2052,Crova,Crova,,0,2052,2052,2052,2052,D187
2,54,2054,Desana,Desana,,0,2054,2054,2054,2054,D281
2,57,2057,Fobello,Fobello,,0,2057,2057,2057,2057,D641
2,58,2058,Fontanetto Po,Fontanetto Po,,0,2058,2058,2058,2058,D676
2,59,2059,Formigliana,Formigliana,,0,2059,2059,2059,2059,D712
2,61,2061,Gattinara,Gattinara,,0,2061,2061,2061,2061,D938
2,62,2062,Ghislarengo,Ghislarengo,,0,2062,2062,2062,2062,E007
2,65,2065,Greggio,Greggio,,0,2065,2065,2065,2065,E163
2,66,2066,Guardabosone,Guardabosone,,0,2066,2066,2066,2066,E237
2,67,2067,Lamporo,Lamporo,,0,2067,2067,2067,2067,E433
2,68,2068,Lenta,Lenta,,0,2068,2068,2068,2068,E528
2,70,2070,Lignana,Lignana,,0,2070,2070,2070,2070,E583
2,71,2071,Livorno Ferraris,Livorno Ferraris,,0,2071,2071,2071,2071,E626
2,72,2072,Lozzolo,Lozzolo,,0,2072,2072,2072,2072,E711
2,78,2078,Mollia,Mollia,,0,2078,2078,2078,2078,F297
2,79,2079,Moncrivello,Moncrivello,,0,2079,2079,2079,2079,F342
2,82,2082,Motta de' Conti,Motta de' Conti,,0,2082,2082,2082,2082,F774
2,88,2088,Olcenengo,Olcenengo,,0,2088,2088,2088,2088,G016
2,89,2089,Oldenico,Oldenico,,0,2089,2089,2089,2089,G018
